Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,C,Q,S
1.0,1.0,0.3679458186189938,0.0,0.0,0.015102594191391004,0.0,0.0,1.0,0.0
0.5,1.0,0.42014370351695446,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.0,1.0,0.6218328501197529,0.125,0.0,0.20772776566317125,1.0,1.0,0.0,0.0
0.5,1.0,0.25627127190218074,0.0,0.0,0.1434624456306609,0.0,0.0,0.0,1.0
0.5,1.0,0.3679458186189938,0.0,0.0,0.02937564362913533,0.0,1.0,0.0,0.0
0.0,1.0,0.5840161351317282,0.0,0.0,0.04994347384455151,1.0,0.0,0.0,1.0
1.0,1.0,0.21845455691415605,0.0,0.0,0.015216388212891242,0.0,0.0,0.0,1.0
1.0,1.0,0.13021555527543174,0.625,0.4,0.09154270340242172,0.0,0.0,0.0,1.0
1.0,1.0,0.09239884028740704,0.5,0.2,0.05684821399990475,0.0,0.0,1.0,0.0
1.0,1.0,0.24366570023950587,0.0,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
0.5,1.0,0.38232698852892977,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
0.0,0.0,0.36972141686625487,0.0,0.0,0.20772776566317125,0.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.5,0.0,0.42014370351695446,0.0,0.0,0.020494635090094415,1.0,0.0,0.0,1.0
0.0,0.0,0.3679458186189938,0.125,0.0,0.10122885832000206,1.0,0.0,0.0,1.0
1.0,0.0,0.4957771334930039,0.125,0.0,0.018493968331299484,0.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.013175122557917838,0.0,0.0,1.0,0.0
1.0,1.0,0.3445102735409051,0.125,0.0,0.030937139635999665,0.0,0.0,0.0,1.0
0.5,0.0,0.06718769696205723,0.0,0.2,0.06441171028315387,0.0,0.0,0.0,1.0
0.5,1.0,0.3679458186189938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.028302115124416098,0.0,0.0,0.0,1.0
0.0,1.0,0.747888566746502,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.375,0.2,0.049707687947515,0.0,0.0,0.0,1.0
0.5,0.0,0.6848607084331274,0.0,0.0,0.03122992013728673,0.0,0.0,0.0,1.0
1.0,1.0,0.3445102735409051,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,1.0,0.44535484684230425,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,1.0,0.44535484684230425,0.0,0.0,0.020494635090094415,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,0.0,0.3679458186189938,0.125,0.0,0.028212719478023115,0.0,1.0,0.0,0.0
1.0,0.0,0.26887684356485564,0.0,0.0,0.02052723131923771,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.028302115124416098,0.0,0.0,0.0,1.0
0.5,0.0,0.3445102735409051,0.125,0.0,0.050748620223090936,0.0,0.0,0.0,1.0
1.0,0.0,0.5083827051556787,0.0,0.4,0.039452172548431745,0.0,0.0,0.0,1.0
1.0,1.0,0.40753813185427956,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,1.0,0.5461994201437035,0.25,0.0,0.17566830077223786,1.0,0.0,1.0,0.0
1.0,1.0,0.5588049918063784,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.19324341358880626,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.5,1.0,0.36972141686625487,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.0,1.0,0.29408798689020543,0.0,0.2,0.4831284260198326,1.0,1.0,0.0,0.0
1.0,1.0,0.21845455691415605,0.0,0.0,0.015126992566498259,0.0,0.0,0.0,1.0
0.0,1.0,0.5209882768183537,0.125,0.0,0.10257896680493714,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.11027245763075773,0.0,0.0,0.0,1.0
1.0,0.0,0.5588049918063784,0.0,0.2,0.028212719478023115,0.0,1.0,0.0,0.0
0.5,0.0,0.36972141686625487,0.0,0.0,0.024105594605968193,0.0,0.0,1.0,0.0
1.0,1.0,0.5335938484810286,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.44535484684230425,0.125,0.0,0.15390495017656614,1.0,0.0,0.0,1.0
0.0,0.0,0.21845455691415605,0.125,0.0,0.4440992237022602,1.0,1.0,0.0,0.0
0.0,0.0,0.01676541031135762,0.125,0.4,0.29580589980036276,1.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014273049437744325,0.0,0.0,0.0,1.0
1.0,1.0,0.23106012857683098,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,0.0,0.5461994201437035,0.0,0.2,0.11316786160148591,1.0,1.0,0.0,0.0
1.0,1.0,0.44535484684230425,0.0,0.0,0.014630827210317117,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.21845455691415605,0.0,0.0,0.016200521071217493,0.0,0.0,0.0,1.0
0.5,0.0,0.4957771334930039,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.30669355855288033,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
0.0,0.0,0.25627127190218074,0.25,0.4,0.5121218935012878,1.0,1.0,0.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.014102260811993537,0.0,1.0,0.0,0.0
1.0,1.0,0.004159838648682718,0.125,0.4,0.04015972542654215,0.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015094396337354966,0.0,0.0,1.0,0.0
1.0,0.0,0.3679458186189938,0.0,0.4,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,0.0,0.3679458186189938,0.125,0.0,0.031425107138144774,0.0,0.0,0.0,1.0
0.0,1.0,0.39493256019160466,0.0,0.0,0.05953203526170282,1.0,1.0,0.0,0.0
0.5,1.0,0.6470439934451027,0.0,0.0,0.026350245115835676,0.0,0.0,0.0,1.0
0.0,0.0,0.483171561830329,0.125,0.0,0.1091095334796455,1.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.4,0.029757819776815374,0.0,1.0,0.0,0.0
1.0,1.0,0.25627127190218074,0.0,0.0,0.015468569817999833,0.0,0.0,0.0,1.0
1.0,1.0,0.02937098197403252,0.125,0.2,0.031034733136428686,0.0,0.0,0.0,1.0
0.0,0.0,0.23106012857683098,0.0,0.4,0.051301584996521765,1.0,0.0,0.0,1.0
0.0,1.0,0.6218328501197529,0.25,0.0,0.2608674266467732,0.0,0.0,0.0,1.0
1.0,1.0,0.30669355855288033,0.0,0.0,0.013760683560491965,0.0,0.0,0.0,1.0
1.0,1.0,0.28148241522753054,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.5,1.0,0.3319047018782302,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.5,1.0,0.6218328501197529,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
1.0,1.0,0.5209882768183537,0.0,0.0,0.014736618564782174,0.0,0.0,0.0,1.0
0.0,0.0,0.6596495651077776,0.25,0.0,0.10048070654571319,1.0,0.0,0.0,1.0
1.0,1.0,0.35711584520358,0.0,0.0,0.015712553569072387,0.0,0.0,0.0,1.0
0.0,1.0,0.45796041850497915,0.125,0.2,0.10257896680493714,1.0,0.0,0.0,1.0
0.0,1.0,0.6974662800958024,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,1.0,0.4705659901676541,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
1.0,0.0,0.09239884028740704,0.375,0.2,0.04113566043083236,0.0,0.0,0.0,1.0
1.0,1.0,0.19324341358880626,0.0,0.0,0.015175789316712771,0.0,0.0,0.0,1.0
0.0,1.0,0.3679458186189938,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,0.0,0.5461994201437035,0.0,0.0,0.05410739813385612,1.0,1.0,0.0,0.0
0.5,0.0,0.26887684356485564,0.125,0.4,0.08115719346076702,0.0,1.0,0.0,0.0
1.0,0.0,0.36972141686625487,0.0,0.0,0.016908073949327893,0.0,0.0,0.0,1.0
1.0,1.0,0.3319047018782302,0.0,0.0,0.013614293309848433,0.0,0.0,0.0,1.0
0.5,1.0,0.42014370351695446,0.0,0.0,0.025374310111545468,0.0,0.0,0.0,1.0
0.0,0.0,0.483171561830329,0.125,0.2,0.16231419173453318,1.0,1.0,0.0,0.0
1.0,1.0,0.29408798689020543,0.0,0.0,0.01393967004027879,0.0,0.0,0.0,1.0
1.0,1.0,0.04197655363670742,0.5,0.4,0.06104473451835265,0.0,0.0,0.0,1.0
0.0,1.0,0.5588049918063784,0.0,0.0,0.051822148727810165,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.014891206669461744,0.0,0.0,1.0,0.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.015126992566498259,0.0,0.0,1.0,0.0
1.0,1.0,0.39493256019160466,0.0,0.0,0.015411575213749286,0.0,0.0,0.0,1.0
0.0,0.0,0.29408798689020543,0.375,0.4,0.5133418122566507,1.0,0.0,0.0,1.0
1.0,1.0,0.3679458186189938,0.0,0.0,0.01650950209357577,0.0,0.0,1.0,0.0
1.0,1.0,0.21845455691415605,0.125,0.2,0.015330377421392339,0.0,0.0,0.0,1.0
1.0,0.0,0.3679458186189938,0.125,0.0,0.04713766070721715,0.0,0.0,1.0,0.0
1.0,0.0,0.3679458186189938,0.0,0.0,0.01537917417160685,0.0,0.0,1.0,0.0
1.0,1.0,0.19324341358880626,0.0,0.0,0.018542765081513996,0.0,0.0,0.0,1.0
1.0,0.0,0.36972141686625487,0.125,0.2,0.04713766070721715,0.0,0.0,0.0,1.0
1.0,1.0,0.25627127190218074,0.0,0.0,0.014151057562208049,0.0,0.0,0.0,1.0
0.0,1.0,0.3192991302155552,0.0,0.0,0.05855610025741262,1.0,1.0,0.0,0.0
1.0,0.0,0.3679458186189938,0.25,0.0,0.04538097769949478,0.0,0.0,1.0,0.0
